Date,Open,High,Low,Close,Adj Close,Volume
2019-10-28,6800.000000,7000.000000,6725.000000,6800.000000,5540.537598,110922900
2019-11-04,6800.000000,6975.000000,6550.000000,6625.000000,5397.949707,155716900
2019-11-11,6650.000000,6800.000000,6475.000000,6525.000000,5316.471191,118612300
2019-11-18,6525.000000,6700.000000,6525.000000,6625.000000,5397.949707,113227000
2019-11-25,6600.000000,6600.000000,6350.000000,6500.000000,5296.102051,192375600
2019-12-02,6500.000000,6775.000000,6475.000000,6775.000000,5520.167480,107642700
2019-12-09,6775.000000,6900.000000,6550.000000,6850.000000,5581.276855,141923900
2019-12-16,6900.000000,7025.000000,6750.000000,6925.000000,5642.385742,161114100
2019-12-23,7000.000000,7000.000000,6775.000000,6925.000000,5642.385742,56054400
2019-12-30,6925.000000,6950.000000,6775.000000,6950.000000,5662.754883,59571400
2020-01-06,6900.000000,6925.000000,6675.000000,6825.000000,5560.907227,102754100
2020-01-13,6850.000000,7250.000000,6825.000000,7075.000000,5764.603516,174553900
2020-01-20,7100.000000,7125.000000,6925.000000,6975.000000,5683.125000,86739900
2020-01-27,6975.000000,6975.000000,6350.000000,6350.000000,5173.884277,145368200
2020-02-03,6275.000000,6550.000000,6250.000000,6400.000000,5214.623535,152972800
2020-02-10,6400.000000,6400.000000,5925.000000,6100.000000,4970.188477,244715300
2020-02-17,6150.000000,6300.000000,6050.000000,6200.000000,5051.666504,151514100
2020-02-24,6050.000000,6275.000000,5525.000000,5525.000000,4501.686523,254862500
2020-03-02,5700.000000,6050.000000,5625.000000,5675.000000,4623.904785,232969500
2020-03-09,5500.000000,5500.000000,4820.000000,4910.000000,4000.593506,284307600
2020-03-16,4770.000000,4770.000000,3590.000000,3780.000000,3079.886963,353009000
2020-03-23,3780.000000,4360.000000,3220.000000,4080.000000,3324.322266,460423300
2020-03-30,4080.000000,4090.000000,3580.000000,3900.000000,3177.661133,268362900
2020-04-06,3920.000000,4250.000000,3810.000000,4090.000000,3332.470215,259730300
2020-04-13,4090.000000,4150.000000,3620.000000,3800.000000,3096.182617,318329400
2020-04-20,3800.000000,3830.000000,3450.000000,3630.000000,2957.669189,298413500
2020-04-27,3670.000000,3860.000000,3570.000000,3850.000000,3136.921875,232029100
2020-05-04,3750.000000,3750.000000,3580.000000,3740.000000,3047.295654,260056600
2020-05-11,3760.000000,3920.000000,3530.000000,3710.000000,3022.852051,328690100
2020-05-18,3720.000000,4040.000000,3710.000000,3970.000000,3234.696045,204572700
2020-05-25,3970.000000,4770.000000,3970.000000,4770.000000,3886.523682,436495300
2020-06-01,4770.000000,5025.000000,4630.000000,5000.000000,4073.925049,295369800
2020-06-08,5250.000000,5250.000000,4400.000000,4790.000000,3902.820557,236428400
2020-06-15,4800.000000,5000.000000,4700.000000,4890.000000,3984.298096,209568400
2020-06-22,4930.000000,5050.000000,4800.000000,4900.000000,3992.446045,168981300
2020-06-29,4900.000000,4910.000000,4750.000000,4850.000000,4079.813477,124126900
2020-07-06,4860.000000,5000.000000,4770.000000,4830.000000,4062.988770,165767900
2020-07-13,4850.000000,5350.000000,4850.000000,5200.000000,4374.232422,227498000
2020-07-20,5200.000000,5450.000000,5000.000000,5050.000000,4248.052734,166326900
2020-07-27,5075.000000,5225.000000,5000.000000,5150.000000,4332.172852,112586200
2020-08-03,5100.000000,5300.000000,4860.000000,5275.000000,4437.322266,202187500
2020-08-10,5275.000000,5550.000000,5125.000000,5375.000000,4521.442383,133452600
2020-08-17,5375.000000,5450.000000,5250.000000,5300.000000,4458.352051,59845000
2020-08-24,5300.000000,5400.000000,5250.000000,5325.000000,4479.382324,125605900
2020-08-31,5325.000000,5350.000000,5025.000000,5050.000000,4248.052734,168485600
2020-09-07,5050.000000,5125.000000,4310.000000,4630.000000,3894.749512,342173500
2020-09-14,4780.000000,4880.000000,4700.000000,4780.000000,4020.929443,187489600
2020-09-21,4790.000000,4920.000000,4560.000000,4860.000000,4088.224854,126435400
2020-09-28,4870.000000,4910.000000,4450.000000,4590.000000,3861.101318,167342800
2020-10-05,4600.000000,4770.000000,4540.000000,4740.000000,3987.281250,118592500
2020-10-12,4790.000000,4930.000000,4650.000000,4930.000000,4171.487305,166113300
2020-10-19,4930.000000,5400.000000,4880.000000,5400.000000,4569.175293,281464400
2020-10-26,5400.000000,5500.000000,5300.000000,5425.000000,4590.329102,78448900
2020-11-02,5325.000000,5875.000000,5275.000000,5825.000000,4928.786133,203416800
2020-11-09,5800.000000,6025.000000,5600.000000,5900.000000,4992.247070,262476200
2020-11-16,5925.000000,6000.000000,5700.000000,5725.000000,4844.172363,185055000
2020-11-23,5725.000000,5875.000000,5500.000000,5550.000000,4696.097168,379613900
2020-11-30,5550.000000,5750.000000,5200.000000,5700.000000,4823.018066,631881500
2020-12-07,5800.000000,5900.000000,5650.000000,5675.000000,4801.864746,316856800
2020-12-14,5725.000000,6275.000000,5650.000000,6200.000000,5246.090332,429277200
2020-12-21,6200.000000,6250.000000,5825.000000,6000.000000,5076.861328,223074700
2020-12-28,6175.000000,6175.000000,5950.000000,6025.000000,5098.015137,112529100
2021-01-04,6100.000000,6475.000000,5950.000000,6425.000000,5436.472168,227063600
2021-01-11,6500.000000,6925.000000,6400.000000,6575.000000,5563.393555,245952300
2021-01-18,6575.000000,6850.000000,6525.000000,6700.000000,5669.162598,180264300
2021-01-25,6650.000000,6650.000000,5950.000000,6100.000000,5161.476563,295476700
2021-02-01,5850.000000,6275.000000,5750.000000,6100.000000,5161.476563,240133100
2021-02-08,6200.000000,6200.000000,5825.000000,5850.000000,4949.939453,223995300
2021-02-15,6100.000000,6250.000000,5725.000000,5775.000000,4886.479004,370350000
2021-02-22,5825.000000,5850.000000,5350.000000,5400.000000,4569.175293,458969200
2021-03-01,5500.000000,5700.000000,5450.000000,5500.000000,4653.789063,373311800
2021-03-08,5550.000000,5650.000000,5400.000000,5475.000000,4632.636230,275780900
2021-03-15,5525.000000,5800.000000,5500.000000,5775.000000,4886.479004,345944000
2021-03-22,5750.000000,5775.000000,5400.000000,5600.000000,4738.404297,218736900
2021-03-29,5600.000000,5650.000000,5225.000000,5350.000000,4526.868164,204165200
2021-04-05,5425.000000,5450.000000,5275.000000,5275.000000,4463.407715,191573800
2021-04-12,5250.000000,5325.000000,5025.000000,5250.000000,4442.253418,233679300
2021-04-19,5225.000000,5650.000000,5150.000000,5625.000000,4759.557617,306655500
2021-04-26,5625.000000,5675.000000,5325.000000,5500.000000,4653.789063,278864000
2021-05-03,5450.000000,5600.000000,5275.000000,5325.000000,4505.714844,161714500
2021-05-10,5350.000000,5425.000000,5175.000000,5225.000000,4492.158203,74592300
2021-05-17,5300.000000,5325.000000,5025.000000,5050.000000,4341.702637,233580000
2021-05-24,5100.000000,5225.000000,5025.000000,5150.000000,4427.677246,202989700
2021-05-31,5175.000000,5350.000000,5150.000000,5225.000000,4492.158203,168939200
2021-06-07,5225.000000,5425.000000,5200.000000,5275.000000,4535.145508,178772700
2021-06-14,5350.000000,5350.000000,4900.000000,5000.000000,4298.715820,255992400
2021-06-21,4920.000000,5025.000000,4760.000000,4920.000000,4229.936035,199481900
2021-06-28,4920.000000,5100.000000,4710.000000,5000.000000,4298.715820,223444600
2021-07-05,5050.000000,5075.000000,4850.000000,4910.000000,4221.338867,156397100
2021-07-12,4910.000000,4960.000000,4640.000000,4880.000000,4195.546387,182518600
2021-07-19,4850.000000,5025.000000,4780.000000,4950.000000,4255.729004,129957100
2021-07-26,4950.000000,4970.000000,4650.000000,4720.000000,4057.987549,225709900
2021-08-02,4730.000000,4980.000000,4730.000000,4940.000000,4247.131348,188013100
2021-08-09,4940.000000,5075.000000,4830.000000,5025.000000,4320.208984,158644000
2021-08-16,5050.000000,5300.000000,4990.000000,5100.000000,4384.690430,235983400
2021-08-23,5100.000000,5200.000000,5050.000000,5050.000000,4341.702637,146298900
2021-08-30,5100.000000,5350.000000,5100.000000,5350.000000,4599.625488,169635800
2021-09-06,5375.000000,5475.000000,5250.000000,5425.000000,4664.106445,177192100
2021-09-13,5425.000000,5550.000000,5275.000000,5425.000000,4664.106445,196867300
2021-09-20,5425.000000,5425.000000,5125.000000,5150.000000,4427.677246,148875900
2021-09-27,5150.000000,5500.000000,5050.000000,5450.000000,4685.600098,176096200
2021-10-04,5500.000000,6100.000000,5475.000000,5900.000000,5072.484375,436050600
2021-10-11,5925.000000,6450.000000,5775.000000,6250.000000,5416.153809,438870000
2021-10-18,6275.000000,6375.000000,6125.000000,6175.000000,5351.160156,273327600
2021-10-25,6200.000000,6250.000000,5950.000000,6025.000000,5221.172363,250855500
2021-11-01,6050.000000,6150.000000,5825.000000,5925.000000,5134.514160,275592100
2021-11-08,5925.000000,6250.000000,5850.000000,6150.000000,5329.495605,246634600
2021-11-15,6150.000000,6250.000000,6050.000000,6225.000000,5394.489258,181085900
2021-11-22,6250.000000,6375.000000,5875.000000,5900.000000,5112.849121,246212900
2021-11-29,5900.000000,6000.000000,5600.000000,5750.000000,4982.861816,367678100
2021-12-06,5750.000000,6000.000000,5650.000000,5925.000000,5134.514160,227997700
2021-12-13,5925.000000,6050.000000,5725.000000,5800.000000,5026.190918,211787700
2021-12-20,5750.000000,5775.000000,5625.000000,5675.000000,4917.867676,127092800
2021-12-27,5725.000000,5775.000000,5650.000000,5700.000000,4939.532227,73664000
2022-01-03,5675.000000,5875.000000,5550.000000,5700.000000,4939.532227,164417500
2022-01-10,5675.000000,5800.000000,5650.000000,5725.000000,4961.196777,94800600
2022-01-17,5775.000000,5775.000000,5500.000000,5600.000000,4852.874023,169350400
2022-01-24,5600.000000,5625.000000,5375.000000,5475.000000,4744.551270,173776000
2022-01-31,5475.000000,5550.000000,5425.000000,5500.000000,4766.215332,120074800
2022-02-07,5500.000000,5700.000000,5400.000000,5450.000000,4722.885742,352263400
2022-02-14,5400.000000,5625.000000,5250.000000,5600.000000,4852.874023,300555600
2022-02-21,5625.000000,5800.000000,5450.000000,5800.000000,5026.190918,295131900
2022-02-28,5800.000000,5950.000000,5500.000000,5625.000000,4874.538574,232141600
2022-03-07,5600.000000,6550.000000,5550.000000,6275.000000,5437.818359,514010800
2022-03-14,6350.000000,6475.000000,6275.000000,6400.000000,5546.142090,298120000
2022-03-21,6450.000000,6600.000000,6375.000000,6400.000000,5546.142090,219681200
2022-03-28,6400.000000,6775.000000,6400.000000,6700.000000,5806.117188,204479600
2022-04-04,6775.000000,7075.000000,6675.000000,7000.000000,6066.092285,203308900
2022-04-11,6975.000000,7050.000000,6750.000000,6875.000000,5957.769043,170071200
2022-04-18,6900.000000,7100.000000,6800.000000,7050.000000,6109.421387,193315800
2022-04-25,7050.000000,7700.000000,6875.000000,7575.000000,6564.378418,244670100
2022-05-02,7575.000000,7575.000000,7575.000000,7575.000000,6564.378418,0
2022-05-09,7425.000000,7425.000000,6625.000000,7125.000000,6174.415527,389702400
2022-05-16,7250.000000,7300.000000,6850.000000,7125.000000,6336.702148,150372200
2022-05-23,7125.000000,7300.000000,6825.000000,7225.000000,6425.638184,184512900
2022-05-30,7275.000000,7500.000000,7125.000000,7300.000000,6492.339844,244628900
2022-06-06,7200.000000,7400.000000,6925.000000,6925.000000,6158.829590,237090000
2022-06-13,6900.000000,7100.000000,6675.000000,6950.000000,6181.063965,287502100
2022-06-20,6950.000000,6975.000000,6650.000000,6675.000000,5936.489258,183570700
2022-06-27,6700.000000,6750.000000,6500.000000,6525.000000,5803.084961,237024500
2022-07-04,6500.000000,6575.000000,5900.000000,5975.000000,5313.936035,291564600
2022-07-11,5975.000000,6150.000000,5825.000000,5950.000000,5291.702148,221846800
2022-07-18,5975.000000,6275.000000,5950.000000,6075.000000,5402.872559,241836900
2022-07-25,6050.000000,6425.000000,6000.000000,6325.000000,5625.212402,283872100
2022-08-01,6425.000000,6700.000000,6275.000000,6625.000000,5892.020996,263081500
2022-08-08,6625.000000,7000.000000,6525.000000,6950.000000,6181.063965,231535600
2022-08-15,6925.000000,7050.000000,6800.000000,6975.000000,6203.297852,155295600
2022-08-22,6875.000000,7050.000000,6800.000000,6875.000000,6114.361328,189166900
2022-08-29,6800.000000,7025.000000,6750.000000,6925.000000,6158.829590,193772700
2022-09-05,6900.000000,6950.000000,6625.000000,6775.000000,6025.425293,192108400
2022-09-12,6775.000000,7300.000000,6725.000000,6900.000000,6136.595703,308182500
2022-09-19,6950.000000,7250.000000,6925.000000,7150.000000,6358.936035,174131900
2022-09-26,7000.000000,7050.000000,6600.000000,6625.000000,5892.020996,262728400
2022-10-03,6650.000000,6825.000000,6450.000000,6475.000000,5758.616699,183475100
2022-10-10,6425.000000,6575.000000,6275.000000,6350.000000,5647.446777,232211900
2022-10-17,6325.000000,6675.000000,6200.000000,6575.000000,5927.494629,203228200
2022-10-24,6575.000000,6700.000000,6500.000000,6550.000000,5904.956543,170251300
2022-10-31,6550.000000,6675.000000,6350.000000,6425.000000,5792.266602,255081300
2022-11-07,6425.000000,6625.000000,6425.000000,6450.000000,5814.804199,206918900
2022-11-14,6450.000000,6475.000000,6050.000000,6225.000000,5611.962891,236313500
2022-11-21,6275.000000,6350.000000,6125.000000,6175.000000,5566.886230,145523200
2022-11-28,6175.000000,6275.000000,6025.000000,6125.000000,5521.810547,490835400
2022-12-05,6075.000000,6100.000000,5550.000000,5675.000000,5116.126465,467502700
2022-12-12,5675.000000,5950.000000,5625.000000,5775.000000,5206.278320,442209600
2022-12-19,5850.000000,5850.000000,5650.000000,5675.000000,5116.126465,182420300
2022-12-26,5675.000000,5750.000000,5550.000000,5700.000000,5138.664551,125765900
2023-01-02,5725.000000,5725.000000,5350.000000,5450.000000,4913.284668,233303700
2023-01-09,5500.000000,5500.000000,5200.000000,5450.000000,4913.284668,285331200
2023-01-16,5525.000000,5900.000000,5475.000000,5900.000000,5318.968262,293295300
2023-01-23,5900.000000,5950.000000,5850.000000,5875.000000,5296.430664,116371800
2023-01-30,5875.000000,6025.000000,5775.000000,5875.000000,5296.430664,213906500
2023-02-06,5875.000000,5925.000000,5550.000000,5700.000000,5138.664551,207227300
2023-02-13,5700.000000,5800.000000,5575.000000,5675.000000,5116.126465,142596200
2023-02-20,5675.000000,5800.000000,5550.000000,5750.000000,5183.740234,145660100
2023-02-27,5725.000000,6275.000000,5700.000000,6050.000000,5454.196289,292933400
2023-03-06,6100.000000,6125.000000,5875.000000,5975.000000,5386.582520,160580800
2023-03-13,5900.000000,5975.000000,5675.000000,5850.000000,5273.892578,234321600
2023-03-20,5850.000000,6000.000000,5800.000000,5950.000000,5364.044922,123539400
2023-03-27,5950.000000,6050.000000,5850.000000,6000.000000,5409.120605,237921000
2023-04-03,6050.000000,6100.000000,5925.000000,5925.000000,5341.506348,140769700
2023-04-10,5950.000000,6300.000000,5875.000000,6200.000000,5589.424316,285097900
2023-04-17,6200.000000,6475.000000,6200.000000,6425.000000,5792.266602,135757700
2023-04-24,6625.000000,6750.000000,6500.000000,6750.000000,6085.260742,293658500
2023-05-01,6775.000000,6775.000000,6150.000000,6150.000000,5544.348633,383752300
2023-05-08,6150.000000,6425.000000,6050.000000,6225.000000,6124.165527,351603700
2023-05-15,6275.000000,6550.000000,6175.000000,6475.000000,6370.115723,166513400
2023-05-22,6525.000000,6700.000000,6425.000000,6600.000000,6493.090820,236113400
2023-05-29,6625.000000,6625.000000,6450.000000,6450.000000,6345.520508,206076500
2023-06-05,6525.000000,7000.000000,6500.000000,6800.000000,6689.851074,405123800
2023-06-12,6800.000000,6900.000000,6675.000000,6850.000000,6739.041504,175922700
2023-06-19,6800.000000,6975.000000,6700.000000,6775.000000,6665.256348,157893900
2023-06-26,6800.000000,6900.000000,6775.000000,6775.000000,6665.256348,68149100
2023-07-03,6775.000000,6825.000000,6700.000000,6825.000000,6714.446289,156377500
2023-07-10,6825.000000,6825.000000,6700.000000,6750.000000,6640.661133,164819700
2023-07-17,6750.000000,6775.000000,6375.000000,6450.000000,6345.520508,238710100
2023-07-24,6400.000000,6625.000000,6400.000000,6625.000000,6517.686035,159494200
2023-07-31,6750.000000,6950.000000,6725.000000,6800.000000,6689.851074,192636200
2023-08-07,6825.000000,6900.000000,6650.000000,6750.000000,6640.661133,137302400
2023-08-14,6700.000000,6800.000000,6500.000000,6525.000000,6419.305664,153916100
2023-08-21,6525.000000,6600.000000,6400.000000,6450.000000,6345.520508,168983900
2023-08-28,6500.000000,6575.000000,6375.000000,6550.000000,6443.900879,157373700
2023-09-04,6575.000000,6650.000000,6350.000000,6400.000000,6296.330566,141214500
2023-09-11,6400.000000,6425.000000,6200.000000,6300.000000,6197.950684,276146600
2023-09-18,6275.000000,6400.000000,6175.000000,6200.000000,6099.570313,183563400
2023-09-25,6225.000000,6300.000000,6125.000000,6225.000000,6124.165527,128508600
2023-10-02,6275.000000,6350.000000,6025.000000,6075.000000,5976.595215,178759900
2023-10-09,6150.000000,6225.000000,5950.000000,5975.000000,5878.214844,231225000
2023-10-16,5925.000000,6000.000000,5650.000000,5700.000000,5700.000000,263325900
2023-10-23,5725.000000,5925.000000,5600.000000,5725.000000,5725.000000,220640900
2023-10-30,5750.000000,6000.000000,5675.000000,5900.000000,5900.000000,245337400
2023-11-06,5925.000000,5950.000000,5675.000000,5775.000000,5775.000000,134073100
2023-11-13,5825.000000,5850.000000,5650.000000,5700.000000,5700.000000,116093500
2023-11-20,5725.000000,5850.000000,5650.000000,5725.000000,5725.000000,129195500
2023-11-27,5725.000000,5750.000000,5400.000000,5750.000000,5750.000000,532398300
2023-12-04,5750.000000,5825.000000,5600.000000,5675.000000,5675.000000,192312600
2023-12-11,5650.000000,5700.000000,5525.000000,5650.000000,5650.000000,249070300
2023-12-18,5650.000000,5700.000000,5475.000000,5550.000000,5550.000000,252786700
2023-12-25,5550.000000,5675.000000,5500.000000,5650.000000,5650.000000,102220600
2023-12-29,5600.000000,5675.000000,5575.000000,5650.000000,5650.000000,36245000
